original_archive	original_filename	extracted_path	sha256	module	semester	material_type	academic_year	source	provenance	classification_confidence	organized_location	duplicate_status	duplicate_of	content_status	notes	subtopic	integration_status	canonical_info
L1---informatique-part-03.zip	L1---informatique/Examen d’algèbre 2025 .pdf	extracted/L1---informatique-part-03/L1---informatique/Examen d’algèbre 2025 .pdf	172e1a5f7a971d0284b91e4b994c510937966f69eb0cbf2de3f315232db9bb74	UNCLASSIFIED	UNCLASSIFIED	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Examen d’algèbre 2025 .pdf	NEW		pdf_parsed (1p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Tutorial 3 Functions 2025.pdf	extracted/L1---informatique-part-03/L1---informatique/Tutorial 3 Functions 2025.pdf	34b69343c5010de4e8e326b675eaec2a497d5fc5c34e4de47e831d7fc0b3b7e7	S2/Algebre-2	S2	COURSE	2025-2026	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/S2/Algebre-2/Cours/Tutorial 3 Functions 2025.pdf	NEW		pdf_parsed (3p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Tutorial 2 Sets and Relations 2025.pdf	extracted/L1---informatique-part-03/L1---informatique/Tutorial 2 Sets and Relations 2025.pdf	d9048ebbf134ce8fe96da43dbbfc871d9192497bbe30b66fd35e9539fc334f69	S2/Logique-mathematique	S2	COURSE	2025-2026	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/S2/Logique-mathematique/Cours/Tutorial 2 Sets and Relations 2025.pdf	NEW		pdf_parsed (3p)		logique-des-propositions	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/TD 2 (CH1).pdf	extracted/L1---informatique-part-03/L1---informatique/TD 2 (CH1).pdf	e7084441fe26ef133ca1437972598739702381f4b549be3b10351fa04f35dc5b	S2/Logique-mathematique	S2	TD	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S2/Logique-mathematique/TD/TD 2 (CH1).pdf	NEW		pdf_parsed (4p)		logique-des-propositions	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Solution_TD1 (2).pdf	extracted/L1---informatique-part-03/L1---informatique/Solution_TD1 (2).pdf	c82514ce405e9e5b27626d3713d9faed3e015ccede4a694d9621ac3dc7445ff7	S2/Logique-mathematique	S2	EXERCISES	2025-2026	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S2/Logique-mathematique/Series/Solution_TD1 (2).pdf	NEW		pdf_parsed (18p)		logique-des-propositions	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Solution_dexercice_4_fiche_TD_1_a3854f7147398c7c3053408c60a7be38.pdf	extracted/L1---informatique-part-03/L1---informatique/Solution_dexercice_4_fiche_TD_1_a3854f7147398c7c3053408c60a7be38.pdf	e942b28e459cbf37092a243acc7c54fcb768130992ac48604eb5ead31d938f43	S2/Logique-mathematique	S2	TD	2023-2024	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/S2/Logique-mathematique/TD/Solution_dexercice_4_fiche_TD_1_a3854f7147398c7c3053408c60a7be38.pdf	NEW		pdf_parsed (1p)		logique-des-propositions	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Fiche de TD4_54ba46b034a661d57feeb0c0a299ce9f.pdf	extracted/L1---informatique-part-03/L1---informatique/Fiche de TD4_54ba46b034a661d57feeb0c0a299ce9f.pdf	a0df190687a870c459789a0c156c6b43715e37822ec95a049500ef4c10f5055d	S1/Algorithmique-ASD-1	S1	TD	2023-2024	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S1/Algorithmique-ASD-1/TD/Fiche de TD4_54ba46b034a661d57feeb0c0a299ce9f.pdf	NEW		pdf_parsed (1p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Fiche de TD3 2023-2024_f0b348cbe9bcb95fc887b6ad4443c413.pdf	extracted/L1---informatique-part-03/L1---informatique/Fiche de TD3 2023-2024_f0b348cbe9bcb95fc887b6ad4443c413.pdf	f733f43dbd701e863e6d34882fd7c887a1dde1b7f9c95cd337795ae0947ef044	S1/Algorithmique-ASD-1	S1	TD	2023-2024	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/S1/Algorithmique-ASD-1/TD/Fiche de TD3 2023-2024_f0b348cbe9bcb95fc887b6ad4443c413.pdf	NEW		pdf_parsed (1p)		tri	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Quiz2_2024 (1).pdf	extracted/L1---informatique-part-03/L1---informatique/Quiz2_2024 (1).pdf	454037c670b37f088e00932a116b310579a863db19029ffa080f38f13b64ce1a	S1/Analyse-1	S1	EXAM	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S1/Analyse-1/Examens/Quiz2_2024 (1).pdf	NEW		pdf_parsed (3p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Quiz1_2024 (1).pdf	extracted/L1---informatique-part-03/L1---informatique/Quiz1_2024 (1).pdf	9e2834f20ca16a7af867e9652d27bc4e342ae4be278b224dac2aff51c98afdfe	S1/Analyse-1	S1	EXAM	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S1/Analyse-1/Examens/Quiz1_2024 (1).pdf	NEW		pdf_parsed (3p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Examen (2022)(Solutions) (1) (1).pdf	extracted/L1---informatique-part-03/L1---informatique/Examen (2022)(Solutions) (1) (1).pdf	33ef0684b3baaebd7082b2911f95f19c7d931b54c40175d6eb1b21629be3aaf5	UNCLASSIFIED	UNCLASSIFIED	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Examen (2022)(Solutions) (1) (1).pdf	NEW		PDF_NO_TEXT_LAYER (3p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-03.zip	L1---informatique/Examen (2018)(Solutions) (1).pdf	extracted/L1---informatique-part-03/L1---informatique/Examen (2018)(Solutions) (1).pdf	ab1062287f4b35ad4cb5213a7da1195644461faf4a1b96d1e486ef11edc22695	UNCLASSIFIED	UNCLASSIFIED	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Examen (2018)(Solutions) (1).pdf	NEW		PDF_NO_TEXT_LAYER (3p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-03.zip	L1---informatique/Examen (2016)(Solutions) (1).pdf	extracted/L1---informatique-part-03/L1---informatique/Examen (2016)(Solutions) (1).pdf	3b06c6a7781ad9dec45197a47462ac8994469e7bdb8b340e95bf352938b6ea25	UNCLASSIFIED	UNCLASSIFIED	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Examen (2016)(Solutions) (1).pdf	NEW		PDF_NO_TEXT_LAYER (2p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-03.zip	L1---informatique/Examen (2016)(Rmplcm) (1).pdf	extracted/L1---informatique-part-03/L1---informatique/Examen (2016)(Rmplcm) (1).pdf	f4d3eec5dfe72d4ca1a0059d7c230ec1f2db4cba2a1c956255aaf9444048ae0d	UNCLASSIFIED	UNCLASSIFIED	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Examen (2016)(Rmplcm) (1).pdf	NEW		PDF_NO_TEXT_LAYER (2p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-03.zip	L1---informatique/Examen (2015) (1).pdf	extracted/L1---informatique-part-03/L1---informatique/Examen (2015) (1).pdf	ffeb08c34c68fbe9be2508968b5bbd2786a9fa0caa5f4a933704ec486c7394dd	UNCLASSIFIED	UNCLASSIFIED	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Examen (2015) (1).pdf	NEW		PDF_NO_TEXT_LAYER (1p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-03.zip	L1---informatique/Examen (2014) (1).pdf	extracted/L1---informatique-part-03/L1---informatique/Examen (2014) (1).pdf	41dbb9fab650916cd6d498fe762526dd6ef2bb698bfcc9aa11da538d15ef3be4	UNCLASSIFIED	UNCLASSIFIED	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Examen (2014) (1).pdf	NEW		PDF_NO_TEXT_LAYER (1p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-03.zip	L1---informatique/Examen (2013) (1).pdf	extracted/L1---informatique-part-03/L1---informatique/Examen (2013) (1).pdf	1274058df49f5a85177acf45fda134a95c05d1f6a012b581210caa4296c6cbd8	UNCLASSIFIED	UNCLASSIFIED	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Examen (2013) (1).pdf	NEW		PDF_NO_TEXT_LAYER (1p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-03.zip	L1---informatique/Examen (2022)(Solutions) (1).pdf	extracted/L1---informatique-part-03/L1---informatique/Examen (2022)(Solutions) (1).pdf	33ef0684b3baaebd7082b2911f95f19c7d931b54c40175d6eb1b21629be3aaf5	UNCLASSIFIED	UNCLASSIFIED	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	—	EXACT_DUPLICATE	L1---informatique-part-03.zip/extracted/L1---informatique-part-03/L1---informatique/Examen (2022)(Solutions) (1) (1).pdf	PDF_NO_TEXT_LAYER (3p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	DUPLICATE_NOT_COPIED	canonical copy: organized/UNCLASSIFIED/Autres/Examen (2022)(Solutions) (1) (1).pdf
L1---informatique-part-03.zip	L1---informatique/Examen (2016)(Solutions).pdf	extracted/L1---informatique-part-03/L1---informatique/Examen (2016)(Solutions).pdf	3b06c6a7781ad9dec45197a47462ac8994469e7bdb8b340e95bf352938b6ea25	UNCLASSIFIED	UNCLASSIFIED	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	—	EXACT_DUPLICATE	L1---informatique-part-03.zip/extracted/L1---informatique-part-03/L1---informatique/Examen (2016)(Solutions) (1).pdf	PDF_NO_TEXT_LAYER (2p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	DUPLICATE_NOT_COPIED	canonical copy: organized/UNCLASSIFIED/Autres/Examen (2016)(Solutions) (1).pdf
L1---informatique-part-03.zip	L1---informatique/Examen (2016).pdf	extracted/L1---informatique-part-03/L1---informatique/Examen (2016).pdf	35e74e5955034b17ec3eff9c48d5461d8c81371adc93255f0ff0844e02f18d5e	UNCLASSIFIED	UNCLASSIFIED	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Examen (2016).pdf	NEW		PDF_NO_TEXT_LAYER (2p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-03.zip	L1---informatique/série TD N°2 -info1-ENP (1).pdf	extracted/L1---informatique-part-03/L1---informatique/série TD N°2 -info1-ENP (1).pdf	8efe1a031d96868416a9fab286175ad1a1f39c009fbb6c74b292a3ba03a71a0a	S1/Structure-de-machine-1	S1	TD	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/S1/Structure-de-machine-1/TD/série TD N°2 -info1-ENP (1).pdf	NEW		pdf_parsed (2p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Examen10 Structure Machine 1 (1).pdf	extracted/L1---informatique-part-03/L1---informatique/Examen10 Structure Machine 1 (1).pdf	e9d253dcf39abc1c13afd1f63d940de08fa776bafb0d9dd8173b4b9dcda00b2e	S1/Structure-de-machine-1	S1	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Structure-de-machine-1/Examens/Examen10 Structure Machine 1 (1).pdf	NEW		pdf_parsed (5p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	numérations	PLACED_CANONICAL	canonical of 2 exact duplicates
L1---informatique-part-03.zip	L1---informatique/Examen10 Structure Machine 1.pdf	extracted/L1---informatique-part-03/L1---informatique/Examen10 Structure Machine 1.pdf	e9d253dcf39abc1c13afd1f63d940de08fa776bafb0d9dd8173b4b9dcda00b2e	S1/Structure-de-machine-1	S1	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	—	EXACT_DUPLICATE	L1---informatique-part-03.zip/extracted/L1---informatique-part-03/L1---informatique/Examen10 Structure Machine 1 (1).pdf	pdf_parsed (5p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	numérations	DUPLICATE_NOT_COPIED	canonical copy: organized/S1/Structure-de-machine-1/Examens/Examen10 Structure Machine 1 (1).pdf
L1---informatique-part-03.zip	L1---informatique/Examen9 Structure Machine  (1).pdf	extracted/L1---informatique-part-03/L1---informatique/Examen9 Structure Machine  (1).pdf	2cc00946d290c7af8d8af1a78d3a1d1e8dd704a683aed83a62d0b72b9d1a3e6f	S2/Structure-de-machine-2	S2	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S2/Structure-de-machine-2/Corriges/Examen9 Structure Machine  (1).pdf	NEW		pdf_parsed (6p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee; pair-correction: organized/S2/Structure-de-machine-2/Corriges/Examen1 Structure Machine 1 (2).pdf; pair-examen: organized/S2/Structure-de-machine-2/Corriges/Examen1 Structure Machine 1 (2).pdf; pair-examen: organized/S2/Structure-de-machine-2/Corriges/Examen3 Structure Machine 1.pdf; pair-examen: organized/S2/Structure-de-machine-2/Corriges/Examen2 Structure Machine 1.pdf; pair-examen: organized/S2/Structure-de-machine-2/Corriges/Examen4 Structure Machine 1 (2).pdf	convertisseurs	PLACED_CANONICAL	canonical of 2 exact duplicates
L1---informatique-part-03.zip	L1---informatique/Examen2 Structure Machine 1 Tlemcen.pdf	extracted/L1---informatique-part-03/L1---informatique/Examen2 Structure Machine 1 Tlemcen.pdf	024e9bfde0f1b3e5b38d6db35bd796534cf6fbccf66652c13f68929e04524b19	S2/Logique-mathematique	S2	EXAM	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S2/Logique-mathematique/Examens/Examen2 Structure Machine 1 Tlemcen.pdf	NEW		pdf_parsed (2p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-03.zip	L1---informatique/Copie de TD 1 INFO1 (1).pdf	extracted/L1---informatique-part-03/L1---informatique/Copie de TD 1 INFO1 (1).pdf	d390fbc2d5ce6c0ee2991215497d128c65b4f7da0a78e500158711822f2ef990	S1/Structure-de-machine-1	S1	TD	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Structure-de-machine-1/TD/Copie de TD 1 INFO1 (1).pdf	NEW		pdf_parsed (2p)		numérations	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Série1_StrM1_2526.pdf	extracted/L1---informatique-part-03/L1---informatique/Série1_StrM1_2526.pdf	f2148fae698a169569fc129382def0edf3a045f4b08a51b6c7568114a4fc6de9	S1/Structure-de-machine-1	S1	EXERCISES	2025-2026	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Structure-de-machine-1/Series/Série1_StrM1_2526.pdf	NEW		pdf_parsed (2p)		numérations	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/revision.pdf	extracted/L1---informatique-part-03/L1---informatique/revision.pdf	ca30cde3d8600ffcda6bd547c68531208695b30d9da6609f5004d58afc1726ab	S1/Algorithmique-ASD-1	S1	EXAM	2022-2023	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/S1/Algorithmique-ASD-1/Examens/revision.pdf	NEW		pdf_parsed (4p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/micro-interogation correction.pdf	extracted/L1---informatique-part-03/L1---informatique/micro-interogation correction.pdf	d3c8973d648936bcb8115c0aaf891a3d0b0ac038648eed8ec2d43c929d9fe869	S1/Structure-de-machine-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/S1/Structure-de-machine-1/Autres/micro-interogation correction.pdf	NEW		pdf_parsed (1p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	numérations	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/TD-3.pdf	extracted/L1---informatique-part-03/L1---informatique/TD-3.pdf	d877e3ae3df9d910e409c5912dc62bd93d86fa8c2d3ea450503cc24dd85d6b89	S1/Analyse-1	S1	TD	2025-2026	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/TD/TD-3.pdf	NEW		pdf_parsed (1p)		suites	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Examen7 Analyse 1 MI-L1.pdf	extracted/L1---informatique-part-03/L1---informatique/Examen7 Analyse 1 MI-L1.pdf	fbc6287d323c745e3dc740746ad24a797870ccdf49b0248f55e4c71ee340db4f	S1/Analyse-1	S1	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Examens/Examen7 Analyse 1 MI-L1.pdf	NEW		PDF_NO_TEXT_LAYER (3p)		general	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-03.zip	L1---informatique/Examen3+Solution Analyse 1.pdf	extracted/L1---informatique-part-03/L1---informatique/Examen3+Solution Analyse 1.pdf	7c49d46b8af34cf8bb82438331f3a6c97d37a258d8baa25446d5169040185f7f	S1/Analyse-1	S1	EXAM	2022-2023	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Examens/Examen3+Solution Analyse 1.pdf	NEW		pdf_parsed (4p)		suites	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Ing.Inf.24-25-SectionD-Analyse1-EF-eng.pdf	extracted/L1---informatique-part-03/L1---informatique/Ing.Inf.24-25-SectionD-Analyse1-EF-eng.pdf	f98d31685196e9ffe14af3216728761ad81446cf5fd3e2e111abcad220622f4e	S1/Analyse-1	S1	CORRECTION	2024-2025	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Corriges/Ing.Inf.24-25-SectionD-Analyse1-EF-eng.pdf	NEW		pdf_parsed (1p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/4_5769339949929205467.pdf	extracted/L1---informatique-part-03/L1---informatique/4_5769339949929205467.pdf	abc3406d0628a109cc0ddff97f20f8bed5deb2f6674894a91d2fd743be3845b4	S1/Analyse-1	S1	EXAM	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Examens/4_5769339949929205467.pdf	NEW		pdf_parsed (2p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-03.zip	L1---informatique/Tutorial 4 Algebraic Structures 2025.pdf	extracted/L1---informatique-part-03/L1---informatique/Tutorial 4 Algebraic Structures 2025.pdf	0618c00567a57e21cd14143a81a069bf2c2044a6578231b2d9cd3bda000639fe	S2/Algebre-2	S2	COURSE	2025-2026	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S2/Algebre-2/Cours/Tutorial 4 Algebraic Structures 2025.pdf	NEW		pdf_parsed (2p)		structures-algébriques	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Tutorial 1 Mathematical Logic 2025_250925_094104.pdf	extracted/L1---informatique-part-03/L1---informatique/Tutorial 1 Mathematical Logic 2025_250925_094104.pdf	2517875c049c6db8b693f247cd90de798d76b433fdbb6b074754fba11ad85d74	S2/Logique-mathematique	S2	COURSE	2025-2026	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S2/Logique-mathematique/Cours/Tutorial 1 Mathematical Logic 2025_250925_094104.pdf	NEW		pdf_parsed (3p)		logique-des-propositions	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/TD ( CH1).pdf	extracted/L1---informatique-part-03/L1---informatique/TD ( CH1).pdf	0d937701558c65333bc738d64fb4c4f6f62ef11d8883ff2ae7016f9d83815638	S2/Logique-mathematique	S2	TD	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S2/Logique-mathematique/TD/TD ( CH1).pdf	NEW		pdf_parsed (3p)		logique-des-propositions	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Solution de fiche TD 4_e91de21380c4db855196323f8fad2090.pdf	extracted/L1---informatique-part-03/L1---informatique/Solution de fiche TD 4_e91de21380c4db855196323f8fad2090.pdf	e15752561277a18d0a87bef04901c60f3aaacffac0cd86851be2bf7b2de39a1c	S2/Algebre-2	S2	TD	2023-2024	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/S2/Algebre-2/TD/Solution de fiche TD 4_e91de21380c4db855196323f8fad2090.pdf	NEW		pdf_parsed (4p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Solution de fiche TD 3_f14ae0636b15b04c0c05da950fad33a8.pdf	extracted/L1---informatique-part-03/L1---informatique/Solution de fiche TD 3_f14ae0636b15b04c0c05da950fad33a8.pdf	6eb0253f777651c71c50a57c8633adbd7253fa6acb4721a0e6e69d600279f0e6	UNCLASSIFIED	UNCLASSIFIED	TD	2023-2024	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Solution de fiche TD 3_f14ae0636b15b04c0c05da950fad33a8.pdf	NEW		pdf_parsed (4p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Solution de fiche TD 2_a5270a91a145864965db372b2b190356.pdf	extracted/L1---informatique-part-03/L1---informatique/Solution de fiche TD 2_a5270a91a145864965db372b2b190356.pdf	cc5340be8a1ca3d18f2307a360253ef9b721232606c047a35796382355f29dda	S1/Algorithmique-ASD-1	S1	TD	2023-2024	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/TD/Solution de fiche TD 2_a5270a91a145864965db372b2b190356.pdf	NEW		pdf_parsed (4p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Fiche de TD1 2023-2024_43bb924f5410f6119261c40b8cac712f.pdf	extracted/L1---informatique-part-03/L1---informatique/Fiche de TD1 2023-2024_43bb924f5410f6119261c40b8cac712f.pdf	aa9a4f5dcd166973b535c2da3236976e773e5ac228fd035cdf7ab5c8e6f01fe7	S2/Logique-mathematique	S2	TD	2023-2024	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S2/Logique-mathematique/TD/Fiche de TD1 2023-2024_43bb924f5410f6119261c40b8cac712f.pdf	NEW		pdf_parsed (1p)		logique-des-propositions	PLACED_CANONICAL	canonical
L1---informatique-part-03.zip	L1---informatique/Examen (2017)(Solutions) (1).pdf	extracted/L1---informatique-part-03/L1---informatique/Examen (2017)(Solutions) (1).pdf	23093b5cd89d4a3c04cb6ed46e608bebbfca19de37c79718d5804d454d90a686	UNCLASSIFIED	UNCLASSIFIED	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Examen (2017)(Solutions) (1).pdf	NEW		PDF_NO_TEXT_LAYER (2p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-03.zip	L1---informatique/Examen (2017) (1).pdf	extracted/L1---informatique-part-03/L1---informatique/Examen (2017) (1).pdf	841cdc1acdf3d3f322b2f5660bee04fa32398e06225f69ddc8302bd9014d9fdb	UNCLASSIFIED	UNCLASSIFIED	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Examen (2017) (1).pdf	NEW		PDF_NO_TEXT_LAYER (1p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-03.zip	L1---informatique/Examen (2016) (1).pdf	extracted/L1---informatique-part-03/L1---informatique/Examen (2016) (1).pdf	35e74e5955034b17ec3eff9c48d5461d8c81371adc93255f0ff0844e02f18d5e	UNCLASSIFIED	UNCLASSIFIED	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	—	EXACT_DUPLICATE	L1---informatique-part-03.zip/extracted/L1---informatique-part-03/L1---informatique/Examen (2016).pdf	PDF_NO_TEXT_LAYER (2p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	DUPLICATE_NOT_COPIED	canonical copy: organized/UNCLASSIFIED/Autres/Examen (2016).pdf
